datetime,road_segment,is_peakhour,speed,congestion_index,arrival_time
2019-12-06 15:32:40,ratopool_hattisar,off_peak,19.58,Moderate,4.4
2019-12-18 13:45:48,ratopool_hattisar,off_peak,17.22,Moderate,5.0
2019-12-26 13:52:06,ratopool_hattisar,off_peak,16.54,Moderate,5.2
2019-12-30 10:46:51,ratopool_hattisar,peak,13.54,Heavy,6.3
2019-12-17 09:21:40,ratopool_hattisar,peak,10.77,Heavy,8.0
2019-12-31 06:27:31,ratopool_hattisar,off_peak,5.72,Heavy,15.0
2019-12-11 13:10:59,ratopool_hattisar,off_peak,14.34,Heavy,6.0
2019-12-04 15:07:09,ratopool_hattisar,off_peak,15.74,Moderate,5.5
2019-12-09 12:52:25,ratopool_hattisar,off_peak,6.87,Heavy,12.5
2019-12-20 08:19:29,ratopool_hattisar,peak,9.8,Heavy,8.8
2019-12-29 13:40:51,ratopool_hattisar,off_peak,9.39,Heavy,9.1
2019-12-15 09:52:35,ratopool_hattisar,peak,6.44,Heavy,13.3
2019-12-17 09:58:28,ratopool_hattisar,peak,8.09,Heavy,10.6
2019-12-02 05:15:16,ratopool_hattisar,off_peak,6.16,Heavy,13.9
2019-12-11 10:02:50,ratopool_hattisar,peak,3.34,Heavy,25.7
2019-12-17 09:58:58,ratopool_hattisar,peak,2.0,Heavy,42.9
2019-12-15 06:12:01,ratopool_hattisar,off_peak,10.96,Heavy,7.8
2019-12-11 08:17:53,ratopool_hattisar,peak,6.2,Heavy,13.8
2019-12-12 06:06:12,ratopool_hattisar,off_peak,8.61,Heavy,10.0
2019-12-24 08:44:23,ratopool_hattisar,peak,4.24,Heavy,20.2
2019-12-07 10:55:29,ratopool_hattisar,peak,12.62,Heavy,6.8
2019-12-02 06:49:00,ratopool_hattisar,off_peak,3.29,Heavy,26.1
2019-12-31 11:15:45,ratopool_hattisar,off_peak,9.69,Heavy,8.9
2019-12-19 06:49:08,ratopool_hattisar,off_peak,10.76,Heavy,8.0
2019-12-15 15:26:29,ratopool_hattisar,off_peak,1.58,Heavy,54.3
2019-12-23 07:04:02,ratopool_hattisar,off_peak,3.15,Heavy,27.2
2019-12-29 10:23:09,ratopool_hattisar,peak,4.52,Heavy,19.0
2019-12-30 11:16:37,ratopool_hattisar,off_peak,6.47,Heavy,13.3
2019-12-09 08:06:47,ratopool_hattisar,peak,10.44,Heavy,8.2
2019-12-27 08:57:34,ratopool_hattisar,peak,1.2,Heavy,71.5
2019-12-20 09:05:31,ratopool_hattisar,peak,8.38,Heavy,10.2
2019-12-30 13:41:12,ratopool_hattisar,off_peak,10.06,Heavy,8.5
2019-12-27 07:49:09,ratopool_hattisar,off_peak,14.44,Heavy,5.9
2019-12-20 09:34:49,ratopool_hattisar,peak,14.09,Heavy,6.1
2019-12-08 07:35:52,ratopool_hattisar,off_peak,10.73,Heavy,8.0
2019-12-22 10:15:01,ratopool_hattisar,peak,10.71,Heavy,8.0
2019-12-29 05:52:36,ratopool_hattisar,off_peak,8.41,Heavy,10.2
2019-12-15 09:15:43,ratopool_hattisar,peak,8.26,Heavy,10.4
2019-12-06 10:01:18,ratopool_hattisar,peak,7.42,Heavy,11.6
2019-12-16 09:57:50,ratopool_hattisar,peak,8.22,Heavy,10.4
2019-12-24 15:27:56,ratopool_hattisar,off_peak,4.18,Heavy,20.5
2019-12-18 09:31:06,ratopool_hattisar,peak,12.66,Heavy,6.8
2019-12-23 11:27:23,ratopool_hattisar,off_peak,4.44,Heavy,19.3
2019-12-31 09:59:41,ratopool_hattisar,peak,5.36,Heavy,16.0
2019-12-05 07:54:14,ratopool_hattisar,off_peak,6.74,Heavy,12.7
2019-12-03 13:01:51,ratopool_hattisar,off_peak,8.19,Heavy,10.5
2019-12-16 15:43:02,ratopool_hattisar,off_peak,13.79,Heavy,6.2
2019-12-12 11:56:54,ratopool_hattisar,off_peak,4.95,Heavy,17.3
2019-12-04 15:32:09,ratopool_hattisar,off_peak,11.01,Heavy,7.8
2019-12-19 05:23:37,ratopool_hattisar,off_peak,7.22,Heavy,11.9
2019-12-22 14:43:03,ratopool_hattisar,off_peak,11.12,Heavy,7.7
2019-12-13 06:15:32,ratopool_hattisar,off_peak,1.32,Heavy,65.0
2019-12-23 11:22:07,ratopool_hattisar,off_peak,6.9,Heavy,12.4
2019-12-16 12:55:31,ratopool_hattisar,off_peak,13.7,Heavy,6.3
2019-12-10 09:39:15,ratopool_hattisar,peak,14.16,Heavy,6.1
2019-12-30 12:11:14,ratopool_hattisar,off_peak,1.59,Heavy,54.0
2019-12-24 08:10:00,ratopool_hattisar,peak,21.09,Mild,4.1
2019-12-20 11:29:07,ratopool_hattisar,off_peak,7.7,Heavy,11.1
2019-12-28 07:27:19,ratopool_hattisar,off_peak,8.25,Heavy,10.4
2019-12-05 05:28:31,ratopool_hattisar,off_peak,6.98,Heavy,12.3
2019-12-28 13:58:44,ratopool_hattisar,off_peak,16.94,Moderate,5.1
2019-12-21 09:41:09,ratopool_hattisar,peak,6.66,Heavy,12.9
2019-12-11 11:20:16,ratopool_hattisar,off_peak,3.96,Heavy,21.7
2019-12-27 05:16:16,ratopool_hattisar,off_peak,3.8,Heavy,22.6
2019-12-11 11:43:14,ratopool_hattisar,off_peak,2.94,Heavy,29.2
2019-12-17 11:46:39,ratopool_hattisar,off_peak,1.71,Heavy,50.2
2019-12-03 13:04:22,ratopool_hattisar,off_peak,10.83,Heavy,7.9
2019-12-08 12:01:43,ratopool_hattisar,off_peak,11.72,Heavy,7.3
2019-12-24 07:15:25,ratopool_hattisar,off_peak,10.24,Heavy,8.4
2019-12-25 15:25:30,ratopool_hattisar,off_peak,15.08,Moderate,5.7
2019-12-07 07:17:08,ratopool_hattisar,off_peak,11.62,Heavy,7.4
2019-12-14 15:28:23,ratopool_hattisar,off_peak,14.87,Heavy,5.8
2019-12-11 07:35:17,ratopool_hattisar,off_peak,5.18,Heavy,16.6
2019-12-18 12:36:44,ratopool_hattisar,off_peak,16.02,Moderate,5.4
2019-12-05 11:26:56,ratopool_hattisar,off_peak,9.07,Heavy,9.5
2019-12-26 13:45:58,ratopool_hattisar,off_peak,13.68,Heavy,6.3
2019-12-27 07:54:39,ratopool_hattisar,off_peak,4.78,Heavy,17.9
2019-12-17 05:17:04,ratopool_hattisar,off_peak,10.19,Heavy,8.4
2019-12-12 11:53:54,ratopool_hattisar,off_peak,3.72,Heavy,23.1
2019-12-28 10:51:46,ratopool_hattisar,peak,4.85961,Heavy,17.7
2019-12-22 05:04:34,ratopool_hattisar,off_peak,4.37,Heavy,19.6
2019-12-15 12:43:32,ratopool_hattisar,off_peak,3.24,Heavy,26.5
2019-12-13 08:10:28,ratopool_hattisar,peak,4.91,Heavy,17.5
2019-12-16 11:18:44,ratopool_hattisar,off_peak,3.69,Heavy,23.3
2019-12-27 08:57:04,ratopool_hattisar,peak,4.81,Heavy,17.8
2019-12-24 12:55:05,ratopool_hattisar,off_peak,6.42,Heavy,13.4
2019-12-28 08:27:53,ratopool_hattisar,peak,11.21,Heavy,7.7
2019-12-26 05:45:46,ratopool_hattisar,off_peak,7.67,Heavy,11.2
2019-12-06 11:17:05,ratopool_hattisar,off_peak,11.96,Heavy,7.2
2019-12-26 05:47:04,ratopool_hattisar,off_peak,6.11,Heavy,14.0
2019-12-25 11:06:54,ratopool_hattisar,off_peak,9.39,Heavy,9.1
2019-12-13 11:08:36,ratopool_hattisar,off_peak,7.76,Heavy,11.1
2019-12-12 09:47:02,ratopool_hattisar,peak,6.74,Heavy,12.7
2019-12-25 07:08:09,ratopool_hattisar,off_peak,8.32,Heavy,10.3
2019-12-02 05:06:44,ratopool_hattisar,off_peak,3.47,Heavy,24.7
2019-12-05 07:33:47,ratopool_hattisar,off_peak,3.29,Heavy,26.1
2019-12-20 11:11:50,ratopool_hattisar,off_peak,4.69,Heavy,18.3
2019-12-12 05:10:12,ratopool_hattisar,off_peak,4.98,Heavy,17.2
2019-12-15 11:51:24,ratopool_hattisar,off_peak,3.16,Heavy,27.2
2019-12-09 13:30:14,ratopool_hattisar,off_peak,2.6,Heavy,33.0
2019-12-29 09:58:49,ratopool_hattisar,peak,6.23,Heavy,13.8
2019-12-25 14:08:49,ratopool_hattisar,off_peak,2.32,Heavy,37.0
2019-12-17 05:09:23,ratopool_hattisar,off_peak,6.45,Heavy,13.3
2019-12-10 05:13:48,ratopool_hattisar,off_peak,8.14,Heavy,10.5
2019-12-02 11:36:23,ratopool_hattisar,off_peak,1.65,Heavy,52.0
2019-12-11 06:40:22,ratopool_hattisar,off_peak,3.05,Heavy,28.1
2019-12-13 12:54:03,ratopool_hattisar,off_peak,9.14,Heavy,9.4
2019-12-13 10:08:52,ratopool_hattisar,peak,2.82,Heavy,30.4
2019-12-08 09:07:32,ratopool_hattisar,peak,3.88,Heavy,22.1
2019-12-17 07:38:16,ratopool_hattisar,off_peak,2.11,Heavy,40.7
2019-12-08 06:22:27,ratopool_hattisar,off_peak,6.37,Heavy,13.5
2019-12-26 11:19:11,ratopool_hattisar,off_peak,10.9,Heavy,7.9
2019-12-24 13:22:47,ratopool_hattisar,off_peak,5.53,Heavy,15.5
2019-12-26 13:06:35,ratopool_hattisar,off_peak,6.66,Heavy,12.9
2019-12-27 11:37:47,ratopool_hattisar,off_peak,1.85,Heavy,46.4
2019-12-02 07:51:03,ratopool_hattisar,off_peak,6.82,Heavy,12.6
2019-12-19 16:28:01,ratopool_hattisar,peak,14.63,Heavy,5.9
2019-12-23 09:24:42,ratopool_hattisar,peak,7.98,Heavy,10.8
2019-12-26 11:35:39,ratopool_hattisar,off_peak,5.18,Heavy,16.6
2019-12-16 11:19:14,ratopool_hattisar,off_peak,2.35,Heavy,36.5
2019-12-24 10:03:53,ratopool_hattisar,peak,7.62,Heavy,11.3
2019-12-03 05:18:47,ratopool_hattisar,off_peak,5.55,Heavy,15.5
2019-12-18 08:28:12,ratopool_hattisar,peak,7.41,Heavy,11.6
2019-12-11 14:09:39,ratopool_hattisar,off_peak,5.33,Heavy,16.1
2019-12-09 11:15:38,ratopool_hattisar,off_peak,8.55,Heavy,10.0
2019-12-18 11:16:46,ratopool_hattisar,off_peak,5.79,Heavy,14.8
2019-12-31 10:37:10,ratopool_hattisar,peak,4.69,Heavy,18.3
2019-12-26 08:59:23,ratopool_hattisar,peak,3.28,Heavy,26.2
2019-12-12 10:59:27,ratopool_hattisar,peak,4.15,Heavy,20.7
2019-12-17 09:53:53,ratopool_hattisar,peak,7.66,Heavy,11.2
2019-12-17 12:29:53,ratopool_hattisar,off_peak,4.33,Heavy,19.8
2019-12-03 05:19:20,ratopool_hattisar,off_peak,5.77,Heavy,14.9
2019-12-12 13:13:30,ratopool_hattisar,off_peak,6.41,Heavy,13.4
2019-12-01 11:51:45,ratopool_hattisar,off_peak,1.91,Heavy,44.9
2019-12-07 05:41:23,ratopool_hattisar,off_peak,9.75,Heavy,8.8
2019-12-04 16:49:55,ratopool_hattisar,peak,11.83,Heavy,7.3
2019-12-27 11:46:47,ratopool_hattisar,off_peak,2.53,Heavy,33.9
2019-12-10 06:15:25,ratopool_hattisar,off_peak,5.9,Heavy,14.5
2019-12-24 11:05:19,ratopool_hattisar,off_peak,2.63,Heavy,32.6
2019-12-19 06:30:58,ratopool_hattisar,off_peak,1.75,Heavy,49.0
2019-12-11 06:52:36,ratopool_hattisar,off_peak,4.75,Heavy,18.1
2019-12-02 08:12:59,ratopool_hattisar,peak,2.63,Heavy,32.6
2019-12-07 08:30:23,ratopool_hattisar,peak,10.22,Heavy,8.4
2019-12-01 11:37:22,ratopool_hattisar,off_peak,6.72,Heavy,12.8
2019-12-09 06:40:51,ratopool_hattisar,off_peak,5.68,Heavy,15.1
2019-12-11 13:10:15,ratopool_hattisar,off_peak,2.08,Heavy,41.2
2019-12-04 16:25:26,ratopool_hattisar,peak,10.93,Heavy,7.8
2019-12-18 09:11:09,ratopool_hattisar,peak,7.22,Heavy,11.9
2019-12-09 09:56:50,ratopool_hattisar,peak,1.36,Heavy,63.1
2019-12-22 11:16:17,ratopool_hattisar,off_peak,4.54,Heavy,18.9
2019-12-25 10:19:15,ratopool_hattisar,peak,8.98,Heavy,9.6
2019-12-15 06:25:44,ratopool_hattisar,off_peak,8.26,Heavy,10.4
2019-12-01 11:58:29,ratopool_hattisar,off_peak,7.72,Heavy,11.1
2019-12-19 11:00:21,ratopool_hattisar,off_peak,5.35,Heavy,16.0
2019-12-02 11:50:57,ratopool_hattisar,off_peak,5.95,Heavy,14.4
2019-12-04 12:16:28,ratopool_hattisar,off_peak,5.51,Heavy,15.6
2019-12-06 06:45:27,ratopool_hattisar,off_peak,1.36,Heavy,63.1
2019-12-26 11:21:54,ratopool_hattisar,off_peak,5.48,Heavy,15.7
2019-12-11 12:08:28,ratopool_hattisar,off_peak,3.67,Heavy,23.4
2019-12-06 05:20:33,ratopool_hattisar,off_peak,4.59,Heavy,18.7
2019-12-26 15:30:39,ratopool_hattisar,off_peak,7.95,Heavy,10.8
2019-12-12 11:48:53,ratopool_hattisar,off_peak,9.44,Heavy,9.1
2019-12-03 13:36:31,ratopool_hattisar,off_peak,6.31,Heavy,13.6
2019-12-20 09:00:39,ratopool_hattisar,peak,3.43,Heavy,25.0
2019-12-05 06:40:40,ratopool_hattisar,off_peak,8.91,Heavy,9.6
2019-12-02 05:14:46,ratopool_hattisar,off_peak,5.93,Heavy,14.5
2019-12-20 08:16:54,ratopool_hattisar,peak,1.25,Heavy,68.6
2019-12-29 08:27:55,ratopool_hattisar,peak,8.08,Heavy,10.6
2019-12-25 09:38:35,ratopool_hattisar,peak,9.18,Heavy,9.3
2019-12-09 11:23:28,ratopool_hattisar,off_peak,5.28,Heavy,16.2
2019-12-15 14:00:59,ratopool_hattisar,off_peak,6.2,Heavy,13.8
2019-12-16 08:59:17,ratopool_hattisar,peak,9.0,Heavy,9.5
2019-12-20 08:30:54,ratopool_hattisar,peak,8.98,Heavy,9.6
2019-12-27 13:07:11,ratopool_hattisar,off_peak,9.26,Heavy,9.3
2019-12-25 08:23:03,ratopool_hattisar,peak,8.68,Heavy,9.9
2019-12-12 09:33:53,ratopool_hattisar,peak,6.66,Heavy,12.9
2019-12-11 10:54:17,ratopool_hattisar,peak,6.77,Heavy,12.7
2019-12-02 09:07:10,ratopool_hattisar,peak,10.19,Heavy,8.4
2019-12-20 14:49:21,ratopool_hattisar,off_peak,3.06,Heavy,28.0
2019-12-25 11:26:39,ratopool_hattisar,off_peak,3.96,Heavy,21.7
2019-12-11 11:19:46,ratopool_hattisar,off_peak,1.16,Heavy,74.0
2019-12-26 16:26:45,ratopool_hattisar,peak,2.19,Heavy,39.2
2019-12-11 09:53:48,ratopool_hattisar,peak,8.02,Heavy,10.7
2019-12-17 07:01:18,ratopool_hattisar,off_peak,3.5,Heavy,24.5
2019-12-16 05:13:27,ratopool_hattisar,off_peak,6.77,Heavy,12.7
2019-12-13 09:26:29,ratopool_hattisar,peak,8.31,Heavy,10.3
2019-12-11 08:17:23,ratopool_hattisar,peak,5.65,Heavy,15.2
2019-12-12 11:56:53,ratopool_hattisar,off_peak,2.62,Heavy,32.7
2019-12-09 13:18:29,ratopool_hattisar,off_peak,6.51,Heavy,13.2
2019-12-02 16:28:51,ratopool_hattisar,peak,18.31,Moderate,4.7
2019-12-05 07:53:46,ratopool_hattisar,off_peak,3.28,Heavy,26.2
2019-12-24 11:21:20,ratopool_hattisar,off_peak,5.57,Heavy,15.4
2019-12-25 09:32:29,ratopool_hattisar,peak,6.51,Heavy,13.2
2019-12-30 16:27:19,ratopool_hattisar,peak,17.68,Moderate,4.9
2019-12-09 05:50:31,ratopool_hattisar,off_peak,9.97,Heavy,8.6
2019-12-16 09:24:24,ratopool_hattisar,peak,9.63,Heavy,8.9
2019-12-26 09:49:49,ratopool_hattisar,peak,10.19,Heavy,8.4
2019-12-28 09:47:47,ratopool_hattisar,peak,7.49,Heavy,11.5
2019-12-19 12:38:41,ratopool_hattisar,off_peak,7.93,Heavy,10.8
2019-12-30 11:16:08,ratopool_hattisar,off_peak,5.82,Heavy,14.7
2019-12-02 11:01:35,ratopool_hattisar,off_peak,5.68,Heavy,15.1
2019-12-29 10:08:12,ratopool_hattisar,peak,5.97,Heavy,14.4
2019-12-02 09:06:45,ratopool_hattisar,peak,8.92,Heavy,9.6
2019-12-06 07:44:12,ratopool_hattisar,off_peak,5.76,Heavy,14.9
2019-12-07 10:54:59,ratopool_hattisar,peak,2.03,Heavy,42.3
2019-12-21 05:41:52,ratopool_hattisar,off_peak,9.17927,Heavy,9.3
2019-12-29 10:22:39,ratopool_hattisar,peak,4.53,Heavy,18.9
2019-12-27 09:58:17,ratopool_hattisar,peak,6.31,Heavy,13.6
2019-12-13 12:17:12,ratopool_hattisar,off_peak,4.63,Heavy,18.5
2019-12-02 07:39:14,ratopool_hattisar,off_peak,10.03,Heavy,8.6
2019-12-31 06:55:01,ratopool_hattisar,off_peak,4.71,Heavy,18.2
2019-12-30 11:00:09,ratopool_hattisar,off_peak,4.51,Heavy,19.0
2019-12-05 06:40:04,ratopool_hattisar,off_peak,9.02,Heavy,9.5
2019-12-08 09:07:32,ratopool_hattisar,peak,3.64,Heavy,23.6
2019-12-08 07:30:01,ratopool_hattisar,off_peak,3.84,Heavy,22.3
2019-12-30 16:15:21,ratopool_hattisar,peak,14.72,Heavy,5.8
2019-12-20 09:22:07,ratopool_hattisar,peak,11.02,Heavy,7.8
2019-12-24 06:53:41,ratopool_hattisar,off_peak,1.52,Heavy,56.4
2019-12-15 06:33:49,ratopool_hattisar,off_peak,5.04,Heavy,17.0
2019-12-29 08:58:37,ratopool_hattisar,peak,4.88,Heavy,17.6
2019-12-02 07:27:21,ratopool_hattisar,off_peak,2.11,Heavy,40.7
2019-12-15 09:15:13,ratopool_hattisar,peak,2.9,Heavy,29.6
2019-12-09 12:17:27,ratopool_hattisar,off_peak,10.35,Heavy,8.3
2019-12-30 12:10:45,ratopool_hattisar,off_peak,5.2,Heavy,16.5
2019-12-24 08:43:53,ratopool_hattisar,peak,5.94,Heavy,14.4
2019-12-29 08:14:01,ratopool_hattisar,peak,5.12,Heavy,16.8
2019-12-23 14:06:03,ratopool_hattisar,off_peak,10.27,Heavy,8.4
2019-12-08 15:18:53,ratopool_hattisar,off_peak,2.61,Heavy,32.9
2019-12-13 11:53:33,ratopool_hattisar,off_peak,4.36,Heavy,19.7
2019-12-20 07:14:50,ratopool_hattisar,off_peak,2.47,Heavy,34.7
2019-12-20 07:48:07,ratopool_hattisar,off_peak,7.36,Heavy,11.7
2019-12-20 06:58:27,ratopool_hattisar,off_peak,5.15,Heavy,16.7
2019-12-16 13:42:11,ratopool_hattisar,off_peak,7.67,Heavy,11.2
2019-12-11 11:42:44,ratopool_hattisar,off_peak,6.17,Heavy,13.9
2019-12-07 10:33:13,ratopool_hattisar,peak,10.51,Heavy,8.2
2019-12-08 15:58:41,ratopool_hattisar,off_peak,14.09,Heavy,6.1
2019-12-06 09:31:01,ratopool_hattisar,peak,1.05,Heavy,81.7
2019-12-11 14:09:10,ratopool_hattisar,off_peak,9.05,Heavy,9.5
2019-12-04 09:18:05,ratopool_hattisar,peak,6.1,Heavy,14.1
2019-12-12 07:51:55,ratopool_hattisar,off_peak,11.79,Heavy,7.3
2019-12-06 05:48:44,ratopool_hattisar,off_peak,2.83,Heavy,30.3
2019-12-18 13:42:42,ratopool_hattisar,off_peak,3.36,Heavy,25.5
2019-12-16 09:24:43,ratopool_hattisar,peak,4.8,Heavy,17.9
2019-12-13 14:14:43,ratopool_hattisar,off_peak,11.72,Heavy,7.3
2019-12-24 13:38:46,ratopool_hattisar,off_peak,8.58,Heavy,10.0
2019-12-17 14:48:39,ratopool_hattisar,off_peak,5.9,Heavy,14.5
2019-12-08 13:07:49,ratopool_hattisar,off_peak,6.3,Heavy,13.6
2019-12-08 07:13:40,ratopool_hattisar,off_peak,6.06,Heavy,14.2
2019-12-09 10:24:49,ratopool_hattisar,peak,4.7,Heavy,18.3
2019-12-02 11:25:10,ratopool_hattisar,off_peak,7.24,Heavy,11.9
2019-12-17 11:21:32,ratopool_hattisar,off_peak,11.22,Heavy,7.6
2019-12-15 07:01:40,ratopool_hattisar,off_peak,8.9,Heavy,9.6
2019-12-26 12:10:15,ratopool_hattisar,off_peak,2.71,Heavy,31.7
2019-12-18 16:18:16,ratopool_hattisar,peak,11.27,Heavy,7.6
2019-12-24 09:04:33,ratopool_hattisar,peak,7.0,Heavy,12.3
2019-12-20 06:24:14,ratopool_hattisar,off_peak,8.07,Heavy,10.6
2019-12-21 05:40:52,ratopool_hattisar,off_peak,3.23974,Heavy,26.5
2019-12-04 14:14:48,ratopool_hattisar,off_peak,11.11,Heavy,7.7
2019-12-26 05:22:00,ratopool_hattisar,off_peak,10.86,Heavy,7.9
2019-12-31 11:38:14,ratopool_hattisar,off_peak,8.37,Heavy,10.3
2019-12-29 05:19:32,ratopool_hattisar,off_peak,13.41,Heavy,6.4
2019-12-21 12:02:58,ratopool_hattisar,off_peak,4.1,Heavy,20.9
2019-12-11 11:32:47,ratopool_hattisar,off_peak,1.64,Heavy,52.3
2019-12-20 07:33:50,ratopool_hattisar,off_peak,7.52,Heavy,11.4
2019-12-28 05:31:21,ratopool_hattisar,off_peak,11.83,Heavy,7.3
2019-12-29 08:57:29,ratopool_hattisar,peak,7.67,Heavy,11.2
2019-12-11 10:02:21,ratopool_hattisar,peak,8.51,Heavy,10.1
2019-12-09 09:37:42,ratopool_hattisar,peak,9.3,Heavy,9.2
2019-12-12 09:35:42,ratopool_hattisar,peak,5.69,Heavy,15.1
2019-12-14 14:42:19,ratopool_hattisar,off_peak,13.02,Heavy,6.6
2019-12-12 07:21:47,ratopool_hattisar,off_peak,5.42,Heavy,15.8
2019-12-13 05:40:27,ratopool_hattisar,off_peak,5.75,Heavy,14.9
2019-12-08 12:59:23,ratopool_hattisar,off_peak,17.2,Moderate,5.0
2019-12-27 09:44:05,ratopool_hattisar,peak,8.94,Heavy,9.6
2019-12-05 05:10:53,ratopool_hattisar,off_peak,6.54,Heavy,13.1
2019-12-21 05:41:46,ratopool_hattisar,off_peak,2.69978,Heavy,31.8
2019-12-03 06:44:30,ratopool_hattisar,off_peak,11.13,Heavy,7.7
2019-12-15 15:26:59,ratopool_hattisar,off_peak,7.43,Heavy,11.5
2019-12-18 11:13:35,ratopool_hattisar,off_peak,5.17,Heavy,16.6
2019-12-20 14:27:44,ratopool_hattisar,off_peak,9.85,Heavy,8.7
2019-12-27 11:21:38,ratopool_hattisar,off_peak,7.47,Heavy,11.5
2019-12-17 09:28:41,ratopool_hattisar,peak,6.35,Heavy,13.5
2019-12-02 11:28:47,ratopool_hattisar,off_peak,12.82,Heavy,6.7
2019-12-21 10:56:21,ratopool_hattisar,peak,16.35,Moderate,5.2
2019-12-10 16:26:14,ratopool_hattisar,peak,8.11,Heavy,10.6
2019-12-17 05:51:35,ratopool_hattisar,off_peak,6.67,Heavy,12.9
2019-12-15 11:45:12,ratopool_hattisar,off_peak,6.08,Heavy,14.1
2019-12-04 07:35:06,ratopool_hattisar,off_peak,3.88,Heavy,22.1
2019-12-29 06:00:43,ratopool_hattisar,off_peak,1.58,Heavy,54.3
2019-12-10 06:31:32,ratopool_hattisar,off_peak,3.59,Heavy,23.9
2019-12-18 13:45:14,ratopool_hattisar,off_peak,4.79,Heavy,17.9
2019-12-29 10:29:13,ratopool_hattisar,peak,5.45,Heavy,15.7
2019-12-11 09:00:13,ratopool_hattisar,peak,8.59,Heavy,10.0
2019-12-15 10:49:44,ratopool_hattisar,peak,8.87,Heavy,9.7
2019-12-02 12:53:58,ratopool_hattisar,off_peak,5.71,Heavy,15.0
2019-12-30 08:40:13,ratopool_hattisar,peak,1.48,Heavy,58.0
2019-12-19 09:14:47,ratopool_hattisar,peak,5.61,Heavy,15.3
2019-12-27 05:12:15,ratopool_hattisar,off_peak,2.44,Heavy,35.2
2019-12-29 09:54:10,ratopool_hattisar,peak,10.32,Heavy,8.3
2019-12-16 05:19:54,ratopool_hattisar,off_peak,5.85,Heavy,14.7
2019-12-20 12:27:20,ratopool_hattisar,off_peak,3.4,Heavy,25.2
2019-12-17 05:46:21,ratopool_hattisar,off_peak,7.67,Heavy,11.2
2019-12-02 09:37:01,ratopool_hattisar,peak,5.74,Heavy,14.9
2019-12-15 13:26:44,ratopool_hattisar,off_peak,8.43,Heavy,10.2
2019-12-17 05:25:24,ratopool_hattisar,off_peak,7.75,Heavy,11.1
2019-12-27 06:02:31,ratopool_hattisar,off_peak,7.84,Heavy,10.9
2019-12-16 08:03:56,ratopool_hattisar,peak,2.44,Heavy,35.2
2019-12-29 08:14:20,ratopool_hattisar,peak,3.96,Heavy,21.7
2019-12-11 09:53:33,ratopool_hattisar,peak,7.72,Heavy,11.1
2019-12-22 09:40:12,ratopool_hattisar,peak,7.43,Heavy,11.5
2019-12-24 08:21:22,ratopool_hattisar,peak,7.37,Heavy,11.6
2019-12-25 14:14:35,ratopool_hattisar,off_peak,3.93,Heavy,21.8
2019-12-10 13:38:49,ratopool_hattisar,off_peak,9.82,Heavy,8.7
2019-12-11 10:55:22,ratopool_hattisar,peak,4.46,Heavy,19.2
2019-12-03 07:28:36,ratopool_hattisar,off_peak,5.6,Heavy,15.3
2019-12-27 09:58:36,ratopool_hattisar,peak,6.61,Heavy,13.0
2019-12-28 15:50:37,ratopool_hattisar,off_peak,15.42,Moderate,5.6
2019-12-30 07:45:03,ratopool_hattisar,off_peak,6.94,Heavy,12.4
2019-12-02 08:37:19,ratopool_hattisar,peak,4.87,Heavy,17.6
2019-12-14 14:26:57,ratopool_hattisar,off_peak,13.3,Heavy,6.5
2019-12-24 08:34:45,ratopool_hattisar,peak,15.1,Moderate,5.7
2019-12-20 14:15:43,ratopool_hattisar,off_peak,16.86,Moderate,5.1
2019-12-11 10:56:46,ratopool_hattisar,peak,13.71,Heavy,6.3
2019-12-29 15:21:57,ratopool_hattisar,off_peak,7.73,Heavy,11.1
2019-12-18 12:51:19,ratopool_hattisar,off_peak,17.2,Moderate,5.0
2019-12-01 11:08:53,ratopool_hattisar,off_peak,18.54,Moderate,4.6
2019-12-05 05:30:30,ratopool_hattisar,off_peak,15.76,Moderate,5.4
2019-12-27 12:46:17,ratopool_hattisar,off_peak,11.11,Heavy,7.7
2019-12-19 09:49:05,ratopool_hattisar,peak,1.7,Heavy,50.5
2019-12-21 07:31:55,ratopool_hattisar,off_peak,15.77,Moderate,5.4
2019-12-30 05:22:16,ratopool_hattisar,off_peak,4.93,Heavy,17.4
2019-12-22 10:08:33,ratopool_hattisar,peak,15.99,Moderate,5.4
2019-12-06 11:22:03,ratopool_hattisar,off_peak,1.13,Heavy,75.9
2019-12-14 05:33:28,ratopool_hattisar,off_peak,20.75,Mild,4.1
2019-12-27 12:37:22,ratopool_hattisar,off_peak,11.93,Heavy,7.2
2019-12-11 08:56:20,ratopool_hattisar,peak,16.97,Moderate,5.1
2019-12-16 10:38:52,ratopool_hattisar,peak,6.78,Heavy,12.7
2019-12-19 10:34:01,ratopool_hattisar,peak,7.62,Heavy,11.3
2019-12-16 10:36:08,ratopool_hattisar,peak,3.19,Heavy,26.9
2019-12-11 12:23:15,ratopool_hattisar,off_peak,2.93,Heavy,29.3
2019-12-18 10:24:00,ratopool_hattisar,peak,15.45,Moderate,5.6
2019-12-11 11:24:44,ratopool_hattisar,off_peak,5.0,Heavy,17.2
2019-12-24 13:36:17,ratopool_hattisar,off_peak,13.55,Heavy,6.3
2019-12-16 15:00:45,ratopool_hattisar,off_peak,16.82,Moderate,5.1
2019-12-15 14:36:11,ratopool_hattisar,off_peak,16.19,Moderate,5.3
2019-12-02 11:06:58,ratopool_hattisar,off_peak,6.47,Heavy,13.3
